date,net_pnl_usd,cum_pnl_usd
2020-12-07,-55.50786362312351,-413055.3601416237
2020-12-08,-751.5491570455359,-413806.90929866926
2020-12-09,1467.6856557839492,-412339.22364288534
2020-12-10,-1162.3437894871481,-413501.5674323725
2020-12-14,-475.18075948525967,-413976.74819185777
2020-12-15,-185.5211716062633,-414162.26936346403
2020-12-16,-500.9652874445242,-414663.23465090856
2020-12-17,-404.9318080380985,-415068.16645894665
2020-12-18,-118.78691300258137,-415186.95337194926
2020-12-21,921.8107893720861,-414265.1425825772
2020-12-22,-863.3895565875532,-415128.53213916474
2020-12-23,111.20763382475631,-415017.32450534
2020-12-24,176.78397478136762,-414840.5405305587
2020-12-28,145.36252955442916,-414695.1780010043
2020-12-29,848.0684704884436,-413847.10953051585
2020-12-30,-765.1504305193059,-414612.25996103516
2020-12-31,-319.3563313710891,-414931.6162924062
2021-01-04,704.2951749170202,-414227.3211174892
2021-01-05,1282.2976244751,-412945.0234930141
2021-01-06,-230.1049055549906,-413175.12839856907
2021-01-07,-1401.167556971734,-414576.2959555408
2021-01-08,-1983.7042467657839,-416560.00020230655
2021-01-11,843.1214510063882,-415716.87875130016
2021-01-12,-2792.2036986061885,-418509.08244990633
2021-01-13,478.44345740946886,-418030.6389924969
2021-01-14,2.0471475775003114,-418028.59184491937
2021-01-15,606.1606734108748,-417422.4311715085
2021-01-19,-636.8456761797764,-418059.2768476883
2021-01-20,434.08151219681395,-417625.1953354915
2021-01-21,-533.0310885938683,-418158.2264240854
2021-01-22,261.6708948746425,-417896.5555292107
2021-01-25,116.4809238047443,-417780.074605406
2021-01-26,-125.27943857752973,-417905.3540439835
2021-01-27,-294.78113544141684,-418200.13517942495
2021-01-28,5693.552482637856,-412506.5826967871
2021-01-29,-134.9282599072336,-412641.5109566943
2021-02-01,1040.8250955207297,-411600.6858611736
2021-02-02,5680.69503489904,-405919.99082627456
2021-02-03,721.6018707530739,-405198.3889555215
2021-02-04,935.5745409304225,-404262.81441459106
2021-02-05,-1637.8406107105307,-405900.6550253016
2021-02-08,-1170.7474637345056,-407071.40248903615
2021-02-09,835.3531422302381,-406236.0493468059
2021-02-10,-838.2940176784523,-407074.3433644844
2021-02-11,-2079.003290601585,-409153.346655086
2021-02-12,-530.0522740849286,-409683.3989291709
2021-02-16,-1750.7143384760839,-411434.113267647
2021-02-17,-1202.8695100328973,-412636.98277767986
2021-02-18,-530.4989899515366,-413167.4817676314
2021-02-19,1225.0620607794303,-411942.419706852
2021-02-22,611.9673875700058,-411330.452319282
2021-02-23,505.9314773415615,-410824.5208419404
2021-02-24,-1086.8967564075656,-411911.417598348
2021-02-25,-513.9316255308456,-412425.3492238788
2021-02-26,-761.3724474462261,-413186.72167132504
2021-03-01,-609.9217487978165,-413796.64342012285
2021-03-02,-220.1364239777315,-414016.7798441006
2021-03-03,836.6169544311483,-413180.1628896694
2021-03-04,204.51588349617532,-412975.64700617327
2021-03-05,-483.353558142901,-413459.0005643162
2021-03-08,1637.6256904964498,-411821.3748738197
2021-03-11,482.06027560869444,-411339.314598211
2021-03-12,1364.8010111145697,-409974.5135870965
2021-03-15,-135.31728194560247,-410109.8308690421
2021-03-16,1472.791557894511,-408637.0393111476
2021-03-17,822.2138557474448,-407814.82545540016
2021-03-18,-613.2435751512515,-408428.0690305514
2021-03-19,301.4313085848698,-408126.63772196654
2021-03-22,-426.5278279327312,-408553.1655498993
2021-03-23,302.32808572402416,-408250.83746417525
2021-03-24,88.47024589229528,-408162.36721828295
2021-03-25,-770.915444756361,-408933.2826630393
2021-03-26,1624.9896010556333,-407308.29306198366
2021-03-29,581.9006300453611,-406726.3924319383
2021-03-30,424.72395075426164,-406301.66848118405
2021-03-31,-201.49145610363414,-406503.1599372877
2021-04-01,-311.0170544201418,-406814.1769917078
2021-04-05,-866.6318792087311,-407680.80887091655
2021-04-06,-881.7043862429318,-408562.5132571595
2021-04-07,2601.473908665923,-405961.03934849356
2021-04-08,226.7641815237749,-405734.2751669698
2021-04-13,746.2060593437725,-404988.06910762604
2021-04-14,-922.3850609381368,-405910.4541685642
2021-04-15,265.04222758147813,-405645.4119409827
2021-04-16,74.2333198417308,-405571.17862114095
2021-04-20,-116.54963203389372,-405687.72825317486
2021-04-21,-410.8721132925514,-406098.60036646744
2021-04-22,593.6827653505151,-405504.91760111693
2021-04-23,-1021.2870244059102,-406526.20462552283
2021-04-26,-230.49277382791732,-406756.69739935076
2021-04-27,581.3982925703062,-406175.29910678044
2021-04-28,-1105.4134851315039,-407280.71259191196
2021-04-29,-1015.459387852587,-408296.17197976453
2021-04-30,852.8359592452192,-407443.3360205193
2021-05-03,-1513.6199656500753,-408956.9559861694
2021-05-04,-738.9924935860256,-409695.94847975543
2021-05-05,-374.7461751185993,-410070.69465487404
2021-05-06,-377.2015930314625,-410447.8962479055
2021-05-07,1505.3678268942936,-408942.52842101123
2021-05-10,1276.0485652271063,-407666.4798557841
2021-05-11,-1340.534649811715,-409007.01450559584
2021-05-12,-2262.7142983346207,-411269.72880393045
2021-05-13,-539.8646141683096,-411809.59341809875
2021-05-14,220.2538990924058,-411589.3395190064
2021-05-17,465.8005467732778,-411123.5389722331
2021-05-18,-420.93236162588846,-411544.47133385896
2021-05-19,180.42870450936175,-411364.0426293496
2021-05-20,197.98994309384148,-411166.0526862558
2021-05-21,718.7221201316022,-410447.3305661242
2021-05-24,837.3264149802526,-409610.00415114395
2021-05-25,410.51810440374163,-409199.4860467402
2021-05-26,-677.8035577003716,-409877.28960444056
2021-05-27,-494.8801504921803,-410372.16975493275
2021-05-28,-6.0,-410378.16975493275
2021-06-01,2070.8530800479434,-408307.3166748848
2021-06-02,-1270.3115946434332,-409577.6282695283
2021-06-03,675.174277528331,-408902.45399199997
2021-06-04,-798.2572793036296,-409700.7112713036
2021-06-07,-663.4831533691406,-410364.19442467275
2021-06-08,-803.9219062152586,-411168.116330888
2021-06-10,-1126.0755922518465,-412294.19192313985
2021-06-11,1268.9624422166787,-411025.22948092315
2021-06-14,480.6337043129734,-410544.5957766102
2021-06-15,-257.46213470574867,-410802.05791131593
2021-06-16,-436.8800654211012,-411238.93797673704
2021-06-17,-355.6247459864836,-411594.5627227235
2021-06-18,-359.66916346300553,-411954.2318861865
2021-06-21,1623.9295274880944,-410330.30235869845
2021-06-22,169.11607667440927,-410161.186282024
2021-06-23,191.16491235159856,-409970.02136967244
2021-06-25,1263.0376099265432,-408706.9837597459
2021-06-28,1109.349764348542,-407597.63399539737
2021-06-29,-71.20251267471286,-407668.8365080721
2021-07-01,-189.77767607077638,-407858.61418414285
2021-07-02,-80.46781182863515,-407939.0819959715
2021-07-06,329.8822570025924,-407609.1997389689
2021-07-07,-456.4307349341061,-408065.63047390303
2021-07-08,-323.3095480366586,-408388.9400219397
2021-07-09,1258.2731378727235,-407130.66688406694
2021-07-12,368.77728801163624,-406761.8895960553
2021-07-14,246.8479591476574,-406515.04163690767
2021-07-15,630.6582116010504,-405884.38342530665
2021-07-19,-1510.8082327771324,-407395.19165808376
2021-07-20,23484.009452701514,-383911.18220538227
2021-07-21,9864.74352162011,-374046.43868376216
2021-07-22,374.4783560450853,-373671.96032771707
2021-07-23,79.75535155568605,-373592.20497616136
2021-07-26,396.8342893744853,-373195.3706867869
2021-07-27,480.24636121526345,-372715.12432557164
2021-07-28,-1166.0817014477525,-373881.2060270194
2021-07-29,-434.73586251198685,-374315.9418895314
2021-07-30,-906.3094303253913,-375222.2513198568
2021-08-02,1627.4211244647568,-373594.830195392
2021-08-03,1248.022899870504,-372346.8072955215
2021-08-04,-280.6290146185109,-372627.43631014
2021-08-05,-985.0276419554955,-373612.4639520955
2021-08-06,-339.7924356093357,-373952.2563877048
2021-08-09,-278.46271598256936,-374230.7191036874
2021-08-10,-1999.7642373275244,-376230.4833410149
2021-08-11,26.356631340971887,-376204.1267096739
2021-08-12,350.698286385636,-375853.4284232883
2021-08-13,-1017.1282988069037,-376870.5567220952
2021-08-16,-754.2652437722444,-377624.8219658674
2021-08-17,-79.5543371532144,-377704.37630302063
2021-08-18,-531.4518013622258,-378235.82810438285
2021-08-19,-324.91004651892536,-378560.73815090174
2021-08-20,1103.9610881686299,-377456.77706273313
2021-08-23,3845.848318848847,-373610.92874388426
2021-08-24,-1085.221738271725,-374696.15048215596
2021-08-25,-343.0529374021264,-375039.20341955806
2021-08-26,-80.91750613167949,-375120.12092568976
2021-08-27,-1045.707561270369,-376165.82848696015
2021-08-30,-90.10788231410795,-376255.9363692743
2021-08-31,198.1838433788955,-376057.75252589537
2021-09-01,1182.7835059834092,-374874.96901991195
2021-09-02,-117.87583991386373,-374992.8448598258
2021-09-03,1061.1843065896214,-373931.6605532362
2021-09-07,390.1380294186794,-373541.52252381755
2021-09-08,-320.4066979746291,-373861.9292217922
2021-09-09,611.9244579625201,-373250.0047638297
2021-09-10,-581.4983294986439,-373831.5030933283
2021-09-13,944.684359004173,-372886.81873432413
2021-09-14,113.98469649530168,-372772.83403782884
2021-09-15,170.86656215249616,-372601.9674756763
2021-09-16,-13.532033272196276,-372615.49950894853
2021-09-17,-564.9647678758473,-373180.4642768244
2021-09-20,-337.6721046868526,-373518.1363815112
2021-09-21,-2340.475579172471,-375858.6119606837
2021-09-22,6565.861344005669,-369292.75061667804
2021-09-23,5470.067001246563,-363822.6836154315
2021-09-24,-453.9317020557372,-364276.6153174872
2021-09-27,-192.35414072719885,-364468.9694582144
2021-09-28,-1095.9900455787447,-365564.95950379316
2021-09-29,299.3904229160858,-365265.56908087706
2021-09-30,100.80761139296686,-365164.7614694841
2021-10-01,-1975.0292620998432,-367139.7907315839
2021-10-04,-1841.7165109106572,-368981.50724249455
2021-10-05,273.69287788121414,-368707.8143646133
2021-10-06,430.7733371309781,-368277.04102748237
2021-10-07,702.6161257147909,-367574.4249017676
2021-10-08,429.24985555639705,-367145.17504621117
2021-10-11,1285.5079073853653,-365859.6671388258
2021-10-12,-221.05564662388355,-366080.7227854497
2021-10-13,1140.2964901878295,-364940.4262952619
2021-10-14,34.389527623021536,-364906.03676763887
2021-10-15,-157.91836048554057,-365063.9551281244
2021-10-18,592.5115560644663,-364471.4435720599
2021-10-19,-405.22242864935856,-364876.6660007093
2021-10-20,-1022.8630079072934,-365899.5290086166
2021-10-21,-1468.6779490506678,-367368.20695766725
2021-10-22,-570.3159143782682,-367938.5228720455
2021-10-25,-567.8514004599797,-368506.3742725055
2021-10-26,-1099.323608514265,-369605.6978810198
2021-10-27,-158.29827327166873,-369763.99615429144
2021-10-28,-1257.7118478001314,-371021.70800209156
2021-10-29,-1373.1371721138617,-372394.84517420543
2021-11-01,-208.1023797803989,-372602.9475539858
2021-11-02,-497.892988213256,-373100.8405421991
2021-11-03,-1073.566344254315,-374174.4068864534
2021-11-04,521.2245123705608,-373653.18237408285
2021-11-05,-510.73306151664815,-374163.9154355995
2021-11-08,-1038.9343846729337,-375202.8498202725
2021-11-09,2759.4184864204353,-372443.43133385206
2021-11-10,1616.622718072965,-370826.8086157791
2021-11-11,260.6882822251744,-370566.12033355393
2021-11-12,-250.20392742002645,-370816.32426097395
2021-11-15,1421.422441070058,-369394.90181990387
2021-11-16,1566.7754294291176,-367828.12639047473
2021-11-17,-520.2799925783974,-368348.4063830531
2021-11-18,-911.8428767283951,-369260.2492597815
2021-11-19,1112.9205839864628,-368147.32867579506
2021-11-22,146.18175006063694,-368001.1469257344
2021-11-23,1031.6125685869297,-366969.53435714747
2021-11-24,199.22122641950995,-366770.31313072797
2021-11-26,2581.3747688767335,-364188.9383618512
2021-11-29,-386.0202252249633,-364574.95858707617
2021-11-30,-31220.60961338014,-395795.5682004563
2021-12-01,-5278.850573221272,-401074.4187736776
2021-12-02,-1099.4708191593131,-402173.8895928369
2021-12-03,394.2558146010071,-401779.6337782359
2021-12-06,1586.5838549075881,-400193.0499233283
2021-12-07,1207.6213441804643,-398985.4285791478
2021-12-08,-784.5701348262573,-399769.998713974
2021-12-09,855.3977679520044,-398914.600946022
2021-12-10,766.7073581449856,-398147.89358787704
2021-12-13,-619.9869899668898,-398767.8805778439
2021-12-14,1794.5619636738816,-396973.3186141701
2021-12-15,636.7187076588218,-396336.59990651126
2021-12-16,-246.86378198775577,-396583.463688499
2021-12-17,-718.1978688504295,-397301.66155734943
2021-12-20,-1455.7539978169864,-398757.41555516643
2021-12-21,2052.4902506942944,-396704.92530447216
2021-12-22,-1389.1038471855288,-398094.0291516577
2021-12-23,-1160.6867508446787,-399254.7159025024
2021-12-27,552.8462336102859,-398701.8696688921
2021-12-28,-718.3712274283276,-399420.24089632044
2021-12-29,299.7313880974406,-399120.509508223
2021-12-30,-277.31224843924565,-399397.8217566622
2021-12-31,45.815422855905425,-399352.0063338063
2022-01-03,294.86524795732714,-399057.14108584897
2022-01-04,-1565.2986155934775,-400622.43970144243
2022-01-05,2333.2106360235002,-398289.22906541894
2022-01-06,-55.230177801556266,-398344.4592432205
2022-01-07,-1115.616781849866,-399460.0760250704
2022-01-10,-1131.6964516775217,-400591.7724767479
2022-01-11,861.620485079259,-399730.1519916687
2022-01-12,948.7319197341337,-398781.4200719345
2022-01-13,18.15389524354822,-398763.266176691
2022-01-14,-939.3115941862345,-399702.5777708772
2022-01-18,-872.9479919091964,-400575.5257627864
2022-01-19,1429.6854650466753,-399145.8402977397
2022-01-20,-199.48089800429904,-399345.32119574404
2022-01-21,-352.3427627838895,-399697.6639585279
2022-01-24,-1459.2088862749135,-401156.8728448028
2022-01-25,-493.58643253400055,-401650.4592773368
2022-01-26,304.5907403409921,-401345.8685369958
2022-01-27,-194.5283545141737,-401540.39689150994
2022-01-28,-1587.9012579026867,-403128.2981494126
2022-01-31,-1199.7156280402842,-404328.01377745287
2022-02-01,-240.6445337644647,-404568.6583112173
2022-02-02,-1783.4628269962009,-406352.12113821355
2022-02-03,117.28953775982247,-406234.8316004537
2022-02-04,944.0397063743767,-405290.7918940793
2022-02-07,-1228.5841683647027,-406519.376062444
2022-02-08,1122.5542206597029,-405396.8218417843
2022-02-09,4451.055024583192,-400945.7668172011
2022-02-10,-1915.297144221328,-402861.0639614224
2022-02-11,1088.2486957075262,-401772.8152657149
2022-02-14,-248.69904326726208,-402021.5143089822
2022-02-15,-356.3228532343585,-402377.83716221654
2022-02-16,-466.0530015490008,-402843.8901637655
2022-02-17,-73.00889438471063,-402916.89905815024
2022-02-18,-1427.9980016405154,-404344.89705979073
2022-02-22,818.193355869804,-403526.70370392094
2022-02-23,810.3983117508498,-402716.3053921701
2022-02-24,352.185760790528,-402364.11963137955
2022-02-25,5582.242079724684,-396781.8775516549
2022-02-28,-1802.1093165015725,-398583.98686815647
2022-03-01,-2668.7425522604763,-401252.72942041693
2022-03-02,-52.41037246527421,-401305.1397928822
2022-03-03,-571.8313796802856,-401876.9711725625
2022-03-04,2.929648323960805,-401874.04152423854
2022-03-07,-4817.913598911042,-406691.95512314956
2022-03-08,87.35730950923357,-406604.5978136403
2022-03-09,35.16226278545779,-406569.43555085483
2022-03-10,-721.0397534518072,-407290.47530430666
2022-03-11,-1262.5855344763054,-408553.060838783
2022-03-14,224.40347991803856,-408328.65735886496
2022-03-15,-434.2236173719608,-408762.88097623695
2022-03-16,651.0700608931011,-408111.81091534387
2022-03-17,-4088.593551667307,-412200.40446701116
2022-03-18,-5216.218142298178,-417416.6226093093
2022-03-21,-1229.2734395541481,-418645.8960488635
2022-03-22,-286.38783508530616,-418932.2838839488
2022-03-23,-626.1122066952339,-419558.39609064406
2022-03-24,-1532.649811066143,-421091.0459017102
2022-03-25,-1230.2922211519399,-422321.33812286216
2022-03-28,208.23083571553386,-422113.1072871466
2022-03-29,-1563.2610261589089,-423676.36831330555
2022-03-30,1800.1547898920446,-421876.2135234135
2022-03-31,2940.1894303268955,-418936.0240930866
2022-04-01,1079.4938513890297,-417856.53024169756
2022-04-04,583.6531474435701,-417272.877094254
2022-04-05,2007.080654319564,-415265.79643993446
2022-04-06,3436.7328677724936,-411829.06357216195
2022-04-07,-1075.745971895457,-412904.8095440574
2022-04-08,-591.0519198014039,-413495.8614638588
2022-04-11,-2374.687436666514,-415870.5489005253
2022-04-12,3112.1313253784924,-412758.4175751468
2022-04-13,-35.92622526889207,-412794.3438004157
2022-04-14,-786.1243889686319,-413580.4681893843
2022-04-18,-437.38545677642924,-414017.85364616074
2022-04-19,667.3203211912235,-413350.5333249695
2022-04-20,676.9840588989367,-412673.5492660706
2022-04-21,-254.23786114760776,-412927.7871272182
2022-04-22,171.04850704852294,-412756.7386201697
2022-04-25,793.7513113171165,-411962.98730885255
2022-04-26,-639.5684828964518,-412602.555791749
2022-04-27,-1018.1968589956472,-413620.75265074463
2022-04-28,-520.2881444708685,-414141.0407952155
2022-04-29,-1506.3637523045775,-415647.4045475201
2022-05-02,-1968.3412607746964,-417615.7458082948
2022-05-04,357.98325898629145,-417257.76254930854
2022-05-05,-757.4125753088654,-418015.1751246174
2022-05-06,1166.2459681792873,-416848.9291564381
2022-05-09,1931.543902973152,-414917.3852534649
2022-05-10,625.5744924832283,-414291.8107609817
2022-05-11,-86.06178627460076,-414377.8725472563
2022-05-12,-1263.434488220883,-415641.3070354772
2022-05-13,453.1169135773524,-415188.1901218998
2022-05-16,24.200033391801412,-415163.990088508
2022-05-17,-778.967129478222,-415942.95721798623
2022-05-18,2749.32335618641,-413193.63386179984
2022-05-19,-1801.0640709825664,-414994.6979327824
2022-05-20,-2029.2113302776393,-417023.90926306
2022-05-23,-527.0746318302392,-417550.98389489023
2022-05-24,2880.508359159672,-414670.47553573054
2022-05-25,-1475.8041562335202,-416146.27969196404
2022-05-26,3909.444242921467,-412236.83544904256
2022-05-27,1440.1862491715199,-410796.64919987106
2022-05-31,-264.50448280646685,-411061.15368267754
2022-06-01,-154.4882358223254,-411215.64191849984
2022-06-02,-315.1360896219691,-411530.7780081218
2022-06-03,706.0211916887807,-410824.75681643304
2022-06-06,-303.51334775730334,-411128.2701641903
2022-06-07,2362.9535131430184,-408765.3166510473
2022-06-08,-623.9273466740458,-409389.24399772135
2022-06-09,67.99911319643334,-409321.2448845249
2022-06-10,282.0162475042,-409039.2286370207
2022-06-13,-8395.209686675824,-417434.4383236965
2022-06-14,-12721.349935671615,-430155.7882593681
2022-06-15,10183.771452826346,-419972.01680654177
2022-06-16,-31074.691480517613,-451046.7082870594
2022-06-17,-2901.3731904249685,-453948.0814774844
2022-06-21,3780.5191282622004,-450167.5623492222
2022-06-22,-3264.47794421593,-453432.0402934381
2022-06-23,2141.9145909995023,-451290.12570243864
2022-06-24,7357.3658812658905,-443932.75982117275
2022-06-27,2187.741762562284,-441745.01805861044
2022-06-28,3740.913237411005,-438004.10482119943
2022-06-29,3903.26213814123,-434100.84268305823
2022-06-30,770.7777075865938,-433330.06497547164
2022-07-01,1352.0050167300894,-431978.05995874153
2022-07-05,105.78802707599107,-431872.27193166554
2022-07-06,-648.7735579238316,-432521.0454895894
2022-07-07,1042.2633226270611,-431478.78216696234
2022-07-08,-468.9487251796015,-431947.73089214193
2022-07-11,1649.0553349429913,-430298.67555719893
2022-07-12,-537.2879395501626,-430835.9634967491
2022-07-13,2144.459804694054,-428691.50369205506
2022-07-14,695.297895957321,-427996.20579609775
2022-07-15,2091.6493026020867,-425904.55649349565
2022-07-18,2979.253831778832,-422925.3026617168
2022-07-19,-5253.735675835798,-428179.0383375526
2022-07-20,-606.4477975770685,-428785.4861351297
2022-07-21,-1411.4085153052024,-430196.8946504349
2022-07-22,-1704.2431456390298,-431901.1377960739
2022-07-25,-248.05532673962549,-432149.19312281354
2022-07-26,317.83065074110385,-431831.3624720724
2022-07-27,-282.7914874885562,-432114.15395956096
2022-07-28,1741.631272762997,-430372.52268679795
2022-07-29,-371.7580367666869,-430744.2807235646
2022-08-01,1414.5189877440225,-429329.7617358206
2022-08-02,832.9494800920492,-428496.8122557286
2022-08-03,578.3989427296733,-427918.4133129989
2022-08-04,-1339.9608445862434,-429258.37415758515
2022-08-05,-1825.531516877899,-431083.905674463
2022-08-08,-2402.014522473263,-433485.9201969363
2022-08-09,-1476.8488058928087,-434962.7690028291
2022-08-10,-1301.5887527032858,-436264.3577555324
2022-08-11,1551.6279005196761,-434712.7298550127
2022-08-12,-1445.9250150836035,-436158.6548700963
2022-08-15,-174.3609966005085,-436333.01586669683
2022-08-16,-1570.2240503417772,-437903.2399170386
2022-08-17,1524.7228516879711,-436378.5170653506
2022-08-18,-794.6470237427815,-437173.1640890934
2022-08-19,3416.593032588016,-433756.5710565054
2022-08-22,2457.0413072648007,-431299.52974924055
2022-08-23,1336.1386081575654,-429963.391141083
2022-08-24,1502.5626585175653,-428460.8284825654
2022-08-25,4698.944691962568,-423761.88379060285
2022-08-26,-484.41065556502633,-424246.2944461679
2022-08-29,-4177.482253871076,-428423.776700039
2022-08-30,77.06949951218155,-428346.7072005268
2022-08-31,-1891.6864301325909,-430238.3936306594
2022-09-01,-543.7512242378809,-430782.1448548973
2022-09-02,-536.7117700125482,-431318.85662490985
2022-09-06,-491.89013384330167,-431810.74675875314
2022-09-07,-395.9727894385193,-432206.71954819164
2022-09-08,-376.7712130283606,-432583.49076122
2022-09-09,193.02171500838858,-432390.4690462116
2022-09-12,423.404824281893,-431967.06422192976
2022-09-13,3227.1627811059934,-428739.90144082374
2022-09-14,-4271.092304430098,-433010.9937452538
2022-09-15,-2312.2131235458914,-435323.2068687997
2022-09-16,-15904.526475424555,-451227.7333442242
2022-09-19,2808.227923814277,-448419.50542040996
2022-09-20,-2313.5323523318725,-450733.0377727418
2022-09-21,-1098.604549946105,-451831.6423226879
2022-09-22,-7151.798189873309,-458983.4405125612
2022-09-23,-3629.1095900281216,-462612.5501025893
2022-09-26,-4876.960187530042,-467489.51029011933
2022-09-27,-1531.4489735663003,-469020.9592636856
2022-09-28,4823.018709239719,-464197.9405544459
2022-09-29,615.6495150961557,-463582.29103934974
2022-09-30,590.6663437780142,-462991.6246955717
2022-10-03,2256.306987736663,-460735.31770783506
2022-10-04,4599.786948957051,-456135.530758878
2022-10-05,-649.5851735947822,-456785.11593247275
2022-10-06,-6288.128155357685,-463073.2440878304
2022-10-07,13087.458080076685,-449985.78600775375
2022-10-10,-791.5429973510433,-450777.3290051048
2022-10-11,-2630.246951037929,-453407.5759561427
2022-10-12,-242.37397101430946,-453649.94992715697
2022-10-13,-1010.441135893939,-454660.3910630509
2022-10-14,-245.08066302994092,-454905.4717260808
2022-10-17,-1295.304267440076,-456200.77599352086
2022-10-18,2244.4735102881186,-453956.30248323275
2022-10-19,1218.2558804360133,-452738.04660279676
2022-10-20,-1189.5648638443286,-453927.6114666411
2022-10-21,-2096.9279048446338,-456024.5393714857
2022-10-24,-2451.9462023012375,-458476.48557378695
2022-10-25,552.167551561176,-457924.31802222575
2022-10-26,-1273.832397620917,-459198.15041984664
2022-10-27,-1046.543742077426,-460244.69416192407
2022-10-28,-288.74640922113537,-460533.4405711452
2022-10-31,-140.7056769017692,-460674.146248047
2022-11-01,275.1196691448914,-460399.0265789021
2022-11-02,1701.3067768277444,-458697.71980207437
2022-11-03,-1661.8128813729174,-460359.5326834473
2022-11-04,1848.4491426347097,-458511.0835408126
2022-11-07,499.6065913488859,-458011.4769494637
2022-11-08,452.53906895925354,-457558.93788050447
2022-11-09,-653.4281160741199,-458212.3659965786
2022-11-10,462.3930701986292,-457749.97292637994
2022-11-11,-22588.048419679166,-480338.0213460591
2022-11-14,-765.437601845118,-481103.45894790423
2022-11-15,-1935.5600868102294,-483039.01903471444
2022-11-16,1406.2783538606254,-481632.74068085384
2022-11-17,10277.444328360332,-471355.2963524935
2022-11-18,-2165.772751003262,-473521.0691034968
2022-11-21,-2367.7851299075783,-475888.8542334044
2022-11-22,-256.0223694156256,-476144.87660282
2022-11-23,-1371.3339262100203,-477516.21052903
2022-11-25,-520.457222948351,-478036.6677519784
2022-11-28,424.4459455625988,-477612.22180641576
2022-11-29,1053.4435451526504,-476558.7782612631
2022-11-30,1262.193862242482,-475296.5843990206
2022-12-01,-709.4865253323283,-476006.0709243529
2022-12-02,35.601900956167356,-475970.4690233967
2022-12-05,3108.657198830487,-472861.8118245662
2022-12-06,626.2597311886603,-472235.55209337757
2022-12-07,-570.7089224977797,-472806.2610158753
2022-12-08,886.3499179173525,-471919.911097958
2022-12-09,173.22840515541776,-471746.68269280257
2022-12-12,1427.176958807755,-470319.5057339948
2022-12-13,340.44298019538707,-469979.06275379943
2022-12-14,149.1469469471499,-469829.9158068523
2022-12-15,9446.191799034872,-460383.7240078174
2022-12-16,2318.3649561523916,-458065.359051665
2022-12-19,-1742.811774842323,-459808.1708265073
2022-12-20,-1237.0682641093822,-461045.2390906167
2022-12-21,-37.3331711392473,-461082.57226175594
2022-12-22,-460.7780097081718,-461543.3502714641
2022-12-23,499.8407935141913,-461043.5094779499
2022-12-27,-1182.3613405445499,-462225.8708184944
2022-12-28,406.5433660478718,-461819.32745244657
2022-12-29,1499.9223632384173,-460319.40508920816
2023-01-03,542.2659768002261,-459777.1391124079
2023-01-04,475.82759298884616,-459301.3115194191
2023-01-05,-138.13845092388726,-459439.449970343
2023-01-06,-1544.1413575180472,-460983.591327861
2023-01-09,-996.1334158282341,-461979.72474368924
2023-01-10,-320.1253995074148,-462299.85014319664
2023-01-11,-1362.1943552790194,-463662.0444984757
2023-01-12,163.5203999972805,-463498.5240984784
2023-01-13,915.2296688154684,-462583.2944296629
2023-01-17,-504.91835723104515,-463088.212786894
2023-01-18,-357.1188639924351,-463445.33165088645
2023-01-19,-1363.3314543619915,-464808.6631052484
2023-01-20,199.06671843869387,-464609.5963868097
2023-01-23,-124.4927703370414,-464734.08915714675
2023-01-24,32.198108825209886,-464701.89104832156
2023-01-25,294.83305748756345,-464407.057990834
2023-01-26,-1201.6381683994414,-465608.69615923346
2023-01-27,-201.73485971728473,-465810.43101895077
2023-01-30,-694.6012975355034,-466505.0323164863
2023-01-31,965.7201773348165,-465539.3121391515
2023-02-01,-3581.085422913704,-469120.3975620652
2023-02-02,688.8446259010348,-468431.5529361642
2023-02-03,-2469.8636691365,-470901.4166053007
2023-02-06,-425.11324783061787,-471326.5298531313
2023-02-07,1065.7807435118714,-470260.7491096194
2023-02-08,-305.6183161044839,-470566.3674257239
2023-02-09,544.8491874231961,-470021.5182383007
2023-02-10,494.66215269130777,-469526.85608560935
2023-02-13,287.770314744359,-469239.085770865
2023-02-14,2691.382010898159,-466547.7037599668
2023-02-15,-1037.9368691283962,-467585.6406290952
2023-02-16,19.6223811017786,-467566.01824799343
2023-02-17,289.62546386426925,-467276.3927841292
2023-02-21,-499.5088143034858,-467775.9015984327
2023-02-22,1040.1188885491263,-466735.7827098836
2023-02-23,1073.5181183024774,-465662.26459158113
2023-02-24,-2050.537559437755,-467712.80215101887
2023-02-27,-101.97804610247584,-467814.7801971213
2023-02-28,1309.941721749608,-466504.8384753717
2023-03-01,-612.9060111565441,-467117.7444865283
2023-03-02,730.0930611133531,-466387.6514254149
2023-03-03,-281.79400070660773,-466669.4454261215
2023-03-06,1364.2703296044906,-465305.175096517
2023-03-07,-437.8809286919431,-465743.05602520896
2023-03-08,-62.76238170539335,-465805.81840691436
2023-03-09,-61.37814410468985,-465867.19655101903
2023-03-10,-775.9398891141643,-466643.1364401332
2023-03-13,4061.490472706975,-462581.64596742624
2023-03-14,-1214.6224333754835,-463796.26840080175
2023-03-15,-8063.783124358839,-471860.0515251606
2023-03-16,2558.342618891448,-469301.70890626917
2023-03-17,-813.5605923875592,-470115.26949865674
2023-03-20,4753.835872337972,-465361.43362631876
2023-03-21,3799.284307635521,-461562.14931868325
2023-03-22,3478.4374643000288,-458083.71185438323
2023-03-23,3963.094495207195,-454120.61735917605
2023-03-24,2948.359458097926,-451172.2579010781
2023-03-27,233.8192894915141,-450938.4386115866
